period,Pop,Rock,Country,R&B,Rap/Hip Hop,Alternative,Dance,Electro,Films/Games,Latin Music,Christian,Reggae,Jazz,Folk,Metal,Singer & Songwriter,Reggaeton,Asian Music,Disco,Traditional Mexicano,Classical,Kids
1998-W28,0.43103448275862066,0.10344827586206896,0.1896551724137931,0.10344827586206896,0.10344827586206896,0.017241379310344827,0.034482758620689655,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W29,0.41935483870967744,0.0967741935483871,0.1935483870967742,0.11290322580645161,0.11290322580645161,0.016129032258064516,0.03225806451612903,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W30,0.42857142857142855,0.1111111111111111,0.19047619047619047,0.1111111111111111,0.09523809523809523,0.015873015873015872,0.031746031746031744,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W31,0.375,0.109375,0.1875,0.109375,0.140625,0.03125,0.03125,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W32,0.38095238095238093,0.09523809523809523,0.15873015873015872,0.14285714285714285,0.12698412698412698,0.031746031746031744,0.047619047619047616,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W33,0.36923076923076925,0.07692307692307693,0.16923076923076924,0.18461538461538463,0.1076923076923077,0.03076923076923077,0.046153846153846156,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W34,0.373134328358209,0.07462686567164178,0.14925373134328357,0.208955223880597,0.1044776119402985,0.029850746268656716,0.04477611940298507,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W35,0.373134328358209,0.07462686567164178,0.14925373134328357,0.208955223880597,0.1044776119402985,0.029850746268656716,0.04477611940298507,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W36,0.3382352941176471,0.08823529411764706,0.1323529411764706,0.22058823529411764,0.1323529411764706,0.029411764705882353,0.04411764705882353,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W37,0.3333333333333333,0.08695652173913043,0.11594202898550725,0.2318840579710145,0.15942028985507245,0.028985507246376812,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W38,0.3235294117647059,0.08823529411764706,0.11764705882352941,0.23529411764705882,0.16176470588235295,0.029411764705882353,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W39,0.3333333333333333,0.09090909090909091,0.12121212121212122,0.24242424242424243,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W40,0.36923076923076925,0.1076923076923077,0.06153846153846154,0.24615384615384617,0.16923076923076924,0.03076923076923077,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W41,0.3484848484848485,0.09090909090909091,0.09090909090909091,0.24242424242424243,0.16666666666666666,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W42,0.36764705882352944,0.08823529411764706,0.07352941176470588,0.20588235294117646,0.17647058823529413,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W43,0.3582089552238806,0.08955223880597014,0.07462686567164178,0.19402985074626866,0.19402985074626866,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W44,0.3880597014925373,0.08955223880597014,0.07462686567164178,0.19402985074626866,0.1791044776119403,0.029850746268656716,0.014925373134328358,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W45,0.4098360655737705,0.09836065573770492,0.08196721311475409,0.19672131147540983,0.14754098360655737,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W46,0.3968253968253968,0.09523809523809523,0.06349206349206349,0.20634920634920634,0.15873015873015872,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W47,0.3939393939393939,0.07575757575757576,0.07575757575757576,0.21212121212121213,0.15151515151515152,0.030303030303030304,0.015151515151515152,0.030303030303030304,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W48,0.3880597014925373,0.07462686567164178,0.07462686567164178,0.208955223880597,0.14925373134328357,0.029850746268656716,0.014925373134328358,0.04477611940298507,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W49,0.3194444444444444,0.125,0.3194444444444444,0.1388888888888889,0.06944444444444445,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W50,0.3108108108108108,0.12162162162162163,0.35135135135135137,0.13513513513513514,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W51,0.2972972972972973,0.13513513513513514,0.35135135135135137,0.13513513513513514,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W52,0.3055555555555556,0.1388888888888889,0.3472222222222222,0.1111111111111111,0.06944444444444445,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-W53,0.2876712328767123,0.136986301369863,0.3424657534246575,0.1232876712328767,0.0684931506849315,0.0273972602739726,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W01,0.3287671232876712,0.136986301369863,0.273972602739726,0.1506849315068493,0.0684931506849315,0.0273972602739726,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W02,0.33783783783783783,0.13513513513513514,0.2702702702702703,0.16216216216216217,0.06756756756756757,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W03,0.32,0.12,0.32,0.13333333333333333,0.08,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W04,0.3013698630136986,0.1232876712328767,0.3287671232876712,0.136986301369863,0.0821917808219178,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W05,0.3333333333333333,0.10666666666666667,0.3333333333333333,0.12,0.08,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W06,0.36486486486486486,0.10810810810810811,0.3108108108108108,0.10810810810810811,0.08108108108108109,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W07,0.36486486486486486,0.10810810810810811,0.28378378378378377,0.12162162162162163,0.0945945945945946,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W08,0.37333333333333335,0.13333333333333333,0.25333333333333335,0.12,0.09333333333333334,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W09,0.37333333333333335,0.14666666666666667,0.26666666666666666,0.10666666666666667,0.08,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W10,0.375,0.1527777777777778,0.25,0.1111111111111111,0.08333333333333333,0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W11,0.38235294117647056,0.14705882352941177,0.25,0.10294117647058823,0.08823529411764706,0.014705882352941176,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W12,0.35714285714285715,0.17142857142857143,0.2571428571428571,0.1,0.08571428571428572,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W13,0.36231884057971014,0.13043478260869565,0.3188405797101449,0.08695652173913043,0.07246376811594203,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W14,0.32432432432432434,0.16216216216216217,0.2972972972972973,0.0945945945945946,0.0945945945945946,0.013513513513513514,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W15,0.3698630136986301,0.1643835616438356,0.273972602739726,0.1095890410958904,0.0547945205479452,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W16,0.4084507042253521,0.15492957746478872,0.28169014084507044,0.09859154929577464,0.04225352112676056,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W17,0.3888888888888889,0.16666666666666666,0.2777777777777778,0.1111111111111111,0.041666666666666664,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W18,0.4027777777777778,0.16666666666666666,0.2638888888888889,0.1111111111111111,0.041666666666666664,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W19,0.4027777777777778,0.1527777777777778,0.2777777777777778,0.125,0.027777777777777776,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W20,0.4305555555555556,0.1527777777777778,0.2638888888888889,0.1111111111111111,0.027777777777777776,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W21,0.4027777777777778,0.16666666666666666,0.2638888888888889,0.125,0.027777777777777776,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W22,0.36619718309859156,0.16901408450704225,0.28169014084507044,0.1267605633802817,0.028169014084507043,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W23,0.37142857142857144,0.15714285714285714,0.2857142857142857,0.12857142857142856,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W24,0.3783783783783784,0.16216216216216217,0.2972972972972973,0.12162162162162163,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W25,0.33783783783783783,0.14864864864864866,0.3108108108108108,0.14864864864864866,0.02702702702702703,0.013513513513513514,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W26,0.32857142857142857,0.15714285714285714,0.3142857142857143,0.14285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W27,0.3424657534246575,0.136986301369863,0.3287671232876712,0.136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W28,0.35135135135135137,0.13513513513513514,0.32432432432432434,0.12162162162162163,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W29,0.38028169014084506,0.11267605633802817,0.30985915492957744,0.1267605633802817,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W30,0.375,0.125,0.3194444444444444,0.125,0.013888888888888888,0.013888888888888888,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W31,0.38571428571428573,0.12857142857142856,0.3142857142857143,0.11428571428571428,0.014285714285714285,0.014285714285714285,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W32,0.38235294117647056,0.14705882352941177,0.29411764705882354,0.11764705882352941,0.014705882352941176,0.014705882352941176,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W33,0.38235294117647056,0.14705882352941177,0.2647058823529412,0.14705882352941177,0.014705882352941176,0.014705882352941176,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W34,0.35294117647058826,0.14705882352941177,0.2647058823529412,0.16176470588235295,0.029411764705882353,0.014705882352941176,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W35,0.40298507462686567,0.13432835820895522,0.26865671641791045,0.13432835820895522,0.029850746268656716,0.014925373134328358,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W36,0.38571428571428573,0.12857142857142856,0.2714285714285714,0.12857142857142856,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W37,0.4057971014492754,0.13043478260869565,0.2753623188405797,0.08695652173913043,0.043478260869565216,0.028985507246376812,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W38,0.39705882352941174,0.1323529411764706,0.2647058823529412,0.10294117647058823,0.04411764705882353,0.029411764705882353,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W39,0.36764705882352944,0.14705882352941177,0.27941176470588236,0.10294117647058823,0.04411764705882353,0.029411764705882353,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W40,0.35294117647058826,0.16176470588235295,0.2647058823529412,0.11764705882352941,0.04411764705882353,0.029411764705882353,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W41,0.3380281690140845,0.15492957746478872,0.28169014084507044,0.11267605633802817,0.04225352112676056,0.04225352112676056,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W42,0.3333333333333333,0.125,0.2777777777777778,0.1388888888888889,0.05555555555555555,0.041666666666666664,0.013888888888888888,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W43,0.3287671232876712,0.1506849315068493,0.2602739726027397,0.136986301369863,0.0547945205479452,0.0410958904109589,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W44,0.30666666666666664,0.14666666666666667,0.25333333333333335,0.14666666666666667,0.06666666666666667,0.04,0.02666666666666667,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W45,0.3116883116883117,0.14285714285714285,0.2597402597402597,0.14285714285714285,0.06493506493506493,0.03896103896103896,0.025974025974025976,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W46,0.3246753246753247,0.15584415584415584,0.24675324675324675,0.14285714285714285,0.06493506493506493,0.03896103896103896,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W47,0.3333333333333333,0.16,0.24,0.12,0.06666666666666667,0.05333333333333334,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W48,0.30666666666666664,0.17333333333333334,0.25333333333333335,0.13333333333333333,0.05333333333333334,0.05333333333333334,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W49,0.3287671232876712,0.1643835616438356,0.2191780821917808,0.1506849315068493,0.0547945205479452,0.0547945205479452,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W50,0.30985915492957744,0.15492957746478872,0.22535211267605634,0.16901408450704225,0.056338028169014086,0.056338028169014086,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W51,0.2857142857142857,0.14285714285714285,0.2571428571428571,0.17142857142857143,0.04285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-W52,0.3,0.12857142857142856,0.24285714285714285,0.18571428571428572,0.04285714285714286,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W01,0.3235294117647059,0.1323529411764706,0.23529411764705882,0.19117647058823528,0.014705882352941176,0.058823529411764705,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W02,0.3235294117647059,0.1323529411764706,0.22058823529411764,0.19117647058823528,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W03,0.3380281690140845,0.1267605633802817,0.22535211267605634,0.15492957746478872,0.04225352112676056,0.056338028169014086,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W04,0.3157894736842105,0.10526315789473684,0.27631578947368424,0.18421052631578946,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W05,0.3116883116883117,0.1038961038961039,0.2857142857142857,0.16883116883116883,0.05194805194805195,0.03896103896103896,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W06,0.2894736842105263,0.11842105263157894,0.2631578947368421,0.18421052631578946,0.05263157894736842,0.05263157894736842,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W07,0.3157894736842105,0.10526315789473684,0.23684210526315788,0.18421052631578946,0.06578947368421052,0.05263157894736842,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W08,0.32,0.10666666666666667,0.22666666666666666,0.17333333333333334,0.06666666666666667,0.05333333333333334,0.04,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W09,0.29333333333333333,0.10666666666666667,0.22666666666666666,0.2,0.06666666666666667,0.05333333333333334,0.04,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W10,0.28378378378378377,0.10810810810810811,0.25675675675675674,0.1891891891891892,0.06756756756756757,0.04054054054054054,0.04054054054054054,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W11,0.25675675675675674,0.10810810810810811,0.25675675675675674,0.20270270270270271,0.08108108108108109,0.04054054054054054,0.04054054054054054,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W12,0.2361111111111111,0.125,0.2638888888888889,0.19444444444444445,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W13,0.273972602739726,0.1095890410958904,0.2876712328767123,0.1780821917808219,0.0684931506849315,0.0273972602739726,0.0410958904109589,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W14,0.2916666666666667,0.09722222222222222,0.2777777777777778,0.18055555555555555,0.06944444444444445,0.027777777777777776,0.041666666666666664,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W15,0.32432432432432434,0.08108108108108109,0.2702702702702703,0.17567567567567569,0.08108108108108109,0.013513513513513514,0.04054054054054054,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W16,0.36,0.06666666666666667,0.26666666666666666,0.16,0.08,0.013333333333333334,0.02666666666666667,0.0,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W17,0.36363636363636365,0.06493506493506493,0.2727272727272727,0.15584415584415584,0.07792207792207792,0.012987012987012988,0.025974025974025976,0.0,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W18,0.35064935064935066,0.06493506493506493,0.2727272727272727,0.15584415584415584,0.09090909090909091,0.012987012987012988,0.025974025974025976,0.0,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W19,0.32051282051282054,0.07692307692307693,0.2948717948717949,0.14102564102564102,0.08974358974358974,0.02564102564102564,0.02564102564102564,0.0,0.01282051282051282,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W20,0.3116883116883117,0.07792207792207792,0.2857142857142857,0.16883116883116883,0.07792207792207792,0.025974025974025976,0.025974025974025976,0.0,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W21,0.3026315789473684,0.06578947368421052,0.2894736842105263,0.18421052631578946,0.07894736842105263,0.02631578947368421,0.02631578947368421,0.0,0.013157894736842105,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W22,0.29333333333333333,0.06666666666666667,0.29333333333333333,0.17333333333333334,0.08,0.02666666666666667,0.02666666666666667,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W23,0.26666666666666666,0.06666666666666667,0.30666666666666664,0.17333333333333334,0.08,0.02666666666666667,0.04,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W24,0.2876712328767123,0.0684931506849315,0.3013698630136986,0.1506849315068493,0.0958904109589041,0.0273972602739726,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W25,0.2714285714285714,0.07142857142857142,0.3142857142857143,0.17142857142857143,0.08571428571428572,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W26,0.3,0.07142857142857142,0.3,0.17142857142857143,0.07142857142857142,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W27,0.2916666666666667,0.08333333333333333,0.2916666666666667,0.16666666666666666,0.06944444444444445,0.027777777777777776,0.013888888888888888,0.027777777777777776,0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-W28,0.2916666666666667,0.08333333333333333,0.2916666666666667,0.18055555555555555,0.06944444444444445,0.013888888888888888,0.013888888888888888,0.027777777777777776,0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
